onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
152.5	1.0	congruent_correct	correct	congruent	1	1	385	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	389	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	459	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	520	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	355	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	586	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	381	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	379	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	590	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	442	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	583	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	608	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	536	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	465	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	558	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	466	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	464	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	702	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	443	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	495	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	499	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	432	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	536	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	407	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	398	cond001
235.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	362	cond004
237.5	1.0	congruent_correct	correct	congruent	1	1	502	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	563	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	463	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	461	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	490	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	495	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	468	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	527	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	531	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	385	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	413	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	507	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	464	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	396	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	433	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	462	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	376	cond001
