onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
137.5	1.0	congruent_correct	correct	congruent	1	1	461	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	412	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	453	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	505	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	543	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	517	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	503	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	572	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	360	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	405	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	547	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	612	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	676	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	601	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	559	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	548	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	505	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	518	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	674	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	447	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	547	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	552	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	480	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	613	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	485	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	593	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	510	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	490	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	558	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	483	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	319	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	501	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	537	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	389	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	394	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	471	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	437	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	392	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	485	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	498	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	494	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	565	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	450	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	492	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	522	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	537	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	446	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	499	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	415	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	452	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	521	cond001
