onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
120.0	1.0	congruent_correct	correct	congruent	1	1	630	cond001
122.5	1.0	congruent_correct	correct	congruent	1	1	555	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	390	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	483	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	368	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	556	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	466	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	509	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	643	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	638	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	1221	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	467	cond001
155.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	710	cond004
157.5	1.0	incongruent_correct	correct	incongruent	1	2	644	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	605	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	616	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	566	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	513	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	502	cond003
175.0	1.0	congruent_correct	correct	congruent	1	1	667	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	408	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	790	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	556	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	505	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	533	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	537	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	694	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	498	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	655	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	900	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	451	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	607	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	587	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	1112	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	430	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	602	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	439	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	628	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	504	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	572	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	705	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	535	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	564	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	623	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	517	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	899	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	576	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	605	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	464	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	606	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	507	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	761	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	557	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	491	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	555	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	519	cond003
