onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
212.5	1.0	incongruent_correct	correct	incongruent	1	2	498	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	486	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	450	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	913	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	421	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	482	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	446	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	493	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	459	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	553	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	557	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	594	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	496	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	645	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	553	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	414	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	564	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	393	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	709	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	729	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	608	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	550	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	626	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	471	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	411	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	458	cond003
