onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
175.0	1.0	congruent_correct	correct	congruent	1	1	381	cond001
177.5	1.0	congruent_correct	correct	congruent	1	1	636	cond001
185.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	617	cond004
187.5	1.0	congruent_correct	correct	congruent	1	1	431	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	415	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	478	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	404	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	483	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	530	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	457	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	461	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	453	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	428	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	418	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	551	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	406	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	349	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	355	cond001
235.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	419	cond004
237.5	1.0	congruent_correct	correct	congruent	1	1	362	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	400	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	511	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	446	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	437	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	443	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	466	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	495	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	342	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	635	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	434	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	489	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	487	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	476	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	626	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	722	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	776	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	479	cond003
