onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
127.5	1.0	congruent_correct	correct	congruent	1	1	422	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	491	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	376	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	381	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	417	cond003
145.0	1.0	congruent_correct	correct	congruent	1	1	471	cond001
147.5	1.0	incongruent_correct	correct	incongruent	1	2	388	cond003
150.0	1.0	congruent_incorrect	incorrect	congruent	0	1	408	cond002
152.5	1.0	congruent_correct	correct	congruent	1	1	429	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	377	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	330	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	351	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	716	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	402	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	397	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	657	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	373	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	418	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	295	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	436	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	296	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	404	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	417	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	350	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	366	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	537	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	394	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	423	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	499	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	400	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	364	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	305	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	351	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	411	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	392	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	348	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	450	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	366	cond003
250.0	1.0	congruent_incorrect	incorrect	congruent	0	1	386	cond002
252.5	1.0	congruent_correct	correct	congruent	1	1	535	cond001
255.0	1.0	incongruent_incorrect	incorrect	incongruent	0	2	404	cond004
257.5	1.0	congruent_correct	correct	congruent	1	1	375	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	543	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	476	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	409	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	390	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	346	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	439	cond001
290.0	1.0	congruent_incorrect	incorrect	congruent	0	1	573	cond002
292.5	1.0	incongruent_correct	correct	incongruent	1	2	489	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	517	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	394	cond001
