onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
122.5	1.0	congruent_correct	correct	congruent	1	1	353	cond001
125.0	1.0	congruent_correct	correct	congruent	1	1	397	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	305	cond001
130.0	1.0	congruent_correct	correct	congruent	1	1	383	cond001
132.5	1.0	incongruent_correct	correct	incongruent	1	2	460	cond003
135.0	1.0	congruent_correct	correct	congruent	1	1	439	cond001
137.5	1.0	incongruent_correct	correct	incongruent	1	2	396	cond003
140.0	1.0	congruent_correct	correct	congruent	1	1	362	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	366	cond003
150.0	1.0	incongruent_correct	correct	incongruent	1	2	581	cond003
152.5	1.0	congruent_correct	correct	congruent	1	1	377	cond001
155.0	1.0	incongruent_correct	correct	incongruent	1	2	404	cond003
157.5	1.0	incongruent_correct	correct	incongruent	1	2	410	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	373	cond003
162.5	1.0	incongruent_correct	correct	incongruent	1	2	435	cond003
165.0	1.0	incongruent_correct	correct	incongruent	1	2	343	cond003
167.5	1.0	incongruent_correct	correct	incongruent	1	2	380	cond003
170.0	1.0	incongruent_correct	correct	incongruent	1	2	297	cond003
172.5	1.0	incongruent_correct	correct	incongruent	1	2	429	cond003
175.0	1.0	congruent_incorrect	incorrect	congruent	0	1	386	cond002
177.5	1.0	congruent_correct	correct	congruent	1	1	374	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	500	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	394	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	381	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	385	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	375	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	348	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	360	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	357	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	336	cond003
215.0	1.0	congruent_incorrect	incorrect	congruent	0	1	420	cond002
217.5	1.0	incongruent_correct	correct	incongruent	1	2	393	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	734	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	316	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	408	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	398	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	618	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	502	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	543	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	551	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	476	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	473	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	429	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	497	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	488	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	542	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	634	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	351	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	516	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	488	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	526	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	379	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	447	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	500	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	439	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	544	cond003
