onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
177.5	1.0	congruent_correct	correct	congruent	1	1	411	cond001
185.0	1.0	incongruent_correct	correct	incongruent	1	2	528	cond003
187.5	1.0	congruent_correct	correct	congruent	1	1	487	cond001
190.0	1.0	congruent_correct	correct	congruent	1	1	470	cond001
192.5	1.0	incongruent_correct	correct	incongruent	1	2	542	cond003
195.0	1.0	incongruent_correct	correct	incongruent	1	2	468	cond003
197.5	1.0	incongruent_correct	correct	incongruent	1	2	386	cond003
200.0	1.0	incongruent_correct	correct	incongruent	1	2	449	cond003
202.5	1.0	congruent_correct	correct	congruent	1	1	513	cond001
210.0	1.0	incongruent_correct	correct	incongruent	1	2	613	cond003
212.5	1.0	incongruent_correct	correct	incongruent	1	2	364	cond003
215.0	1.0	congruent_correct	correct	congruent	1	1	811	cond001
217.5	1.0	incongruent_correct	correct	incongruent	1	2	442	cond003
225.0	1.0	congruent_correct	correct	congruent	1	1	486	cond001
227.5	1.0	congruent_correct	correct	congruent	1	1	406	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	492	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	379	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	467	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	433	cond001
240.0	1.0	congruent_correct	correct	congruent	1	1	408	cond001
242.5	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
245.0	1.0	incongruent_correct	correct	incongruent	1	2	390	cond003
247.5	1.0	congruent_correct	correct	congruent	1	1	508	cond001
250.0	1.0	incongruent_correct	correct	incongruent	1	2	499	cond003
252.5	1.0	congruent_correct	correct	congruent	1	1	433	cond001
260.0	1.0	incongruent_correct	correct	incongruent	1	2	526	cond003
262.5	1.0	congruent_correct	correct	congruent	1	1	445	cond001
270.0	1.0	congruent_correct	correct	congruent	1	1	514	cond001
272.5	1.0	congruent_correct	correct	congruent	1	1	418	cond001
275.0	1.0	incongruent_correct	correct	incongruent	1	2	480	cond003
277.5	1.0	congruent_correct	correct	congruent	1	1	472	cond001
285.0	1.0	congruent_correct	correct	congruent	1	1	772	cond001
287.5	1.0	incongruent_correct	correct	incongruent	1	2	443	cond003
290.0	1.0	congruent_correct	correct	congruent	1	1	602	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	441	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	847	cond003
297.5	1.0	incongruent_correct	correct	incongruent	1	2	374	cond003
