onset	duration	trial_type	correctness	StimVar	behav_unlabeled	Rsponse	Stimulus	cond
125.0	1.0	congruent_correct	correct	congruent	1	1	438	cond001
127.5	1.0	congruent_correct	correct	congruent	1	1	474	cond001
135.0	1.0	incongruent_correct	correct	incongruent	1	2	551	cond003
137.5	1.0	congruent_correct	correct	congruent	1	1	533	cond001
140.0	1.0	congruent_correct	correct	congruent	1	1	440	cond001
142.5	1.0	incongruent_correct	correct	incongruent	1	2	509	cond003
145.0	1.0	congruent_incorrect	incorrect	congruent	0	1	603	cond002
147.5	1.0	incongruent_correct	correct	incongruent	1	2	678	cond003
150.0	1.0	congruent_correct	correct	congruent	1	1	514	cond001
152.5	1.0	congruent_correct	correct	congruent	1	1	432	cond001
155.0	1.0	congruent_correct	correct	congruent	1	1	470	cond001
157.5	1.0	incongruent_correct	correct	incongruent	1	2	537	cond003
160.0	1.0	incongruent_correct	correct	incongruent	1	2	494	cond003
162.5	1.0	congruent_correct	correct	congruent	1	1	595	cond001
170.0	1.0	incongruent_correct	correct	incongruent	1	2	600	cond003
172.5	1.0	congruent_correct	correct	congruent	1	1	645	cond001
175.0	1.0	congruent_correct	correct	congruent	1	1	457	cond001
177.5	1.0	incongruent_correct	correct	incongruent	1	2	503	cond003
185.0	1.0	incongruent_correct	correct	incongruent	1	2	559	cond003
187.5	1.0	incongruent_correct	correct	incongruent	1	2	530	cond003
190.0	1.0	incongruent_correct	correct	incongruent	1	2	414	cond003
192.5	1.0	incongruent_correct	correct	incongruent	1	2	475	cond003
195.0	1.0	congruent_correct	correct	congruent	1	1	448	cond001
197.5	1.0	congruent_correct	correct	congruent	1	1	475	cond001
200.0	1.0	congruent_correct	correct	congruent	1	1	465	cond001
202.5	1.0	incongruent_correct	correct	incongruent	1	2	478	cond003
205.0	1.0	incongruent_correct	correct	incongruent	1	2	457	cond003
207.5	1.0	incongruent_correct	correct	incongruent	1	2	623	cond003
215.0	1.0	incongruent_correct	correct	incongruent	1	2	507	cond003
217.5	1.0	incongruent_correct	correct	incongruent	1	2	425	cond003
220.0	1.0	congruent_correct	correct	congruent	1	1	470	cond001
222.5	1.0	incongruent_correct	correct	incongruent	1	2	509	cond003
225.0	1.0	incongruent_correct	correct	incongruent	1	2	439	cond003
227.5	1.0	congruent_correct	correct	congruent	1	1	428	cond001
230.0	1.0	congruent_correct	correct	congruent	1	1	505	cond001
232.5	1.0	congruent_correct	correct	congruent	1	1	477	cond001
235.0	1.0	incongruent_correct	correct	incongruent	1	2	585	cond003
237.5	1.0	congruent_correct	correct	congruent	1	1	582	cond001
240.0	1.0	incongruent_correct	correct	incongruent	1	2	516	cond003
242.5	1.0	congruent_correct	correct	congruent	1	1	463	cond001
245.0	1.0	congruent_correct	correct	congruent	1	1	477	cond001
247.5	1.0	incongruent_correct	correct	incongruent	1	2	689	cond003
250.0	1.0	congruent_correct	correct	congruent	1	1	447	cond001
252.5	1.0	congruent_correct	correct	congruent	1	1	530	cond001
255.0	1.0	incongruent_correct	correct	incongruent	1	2	607	cond003
257.5	1.0	congruent_correct	correct	congruent	1	1	492	cond001
270.0	1.0	incongruent_correct	correct	incongruent	1	2	547	cond003
272.5	1.0	congruent_correct	correct	congruent	1	1	424	cond001
275.0	1.0	congruent_correct	correct	congruent	1	1	405	cond001
277.5	1.0	incongruent_correct	correct	incongruent	1	2	504	cond003
280.0	1.0	incongruent_correct	correct	incongruent	1	2	501	cond003
282.5	1.0	congruent_correct	correct	congruent	1	1	580	cond001
290.0	1.0	congruent_correct	correct	congruent	1	1	497	cond001
292.5	1.0	incongruent_correct	correct	incongruent	1	2	477	cond003
295.0	1.0	incongruent_correct	correct	incongruent	1	2	490	cond003
297.5	1.0	congruent_correct	correct	congruent	1	1	454	cond001
